user_id,faculty_id,course_name,loceq,start_date,end_date,start_time,end_time
24855,177,analysis,3142-clwa-2219,2018-03-25,2018-04-28,04:00:00,05:40:00
24446,177,analysis,3142-clwa-2019,2018-02-08,2018-03-06,22:00:00,02:35:00
5698,177,analysis,3144-clwa-4231,2018-03-02,2018-03-09,14:30:00,18:06:00
30659,177,analysis,3142-clwa-2059,2018-02-18,2018-04-18,13:30:00,15:05:00
3073,177,analysis,3142-clwa-2219,2018-03-12,2018-04-01,18:00:00,21:04:00
16592,177,analysis,3142-clwa-2219,2018-02-04,2018-04-24,05:00:00,06:58:00
13321,177,analysis,3142-clwa-2059,2018-03-02,2018-03-27,04:30:00,08:23:00
4079,177,analysis,3142-clwa-2051,2018-04-14,2018-04-16,13:00:00,17:56:00
19108,177,analysis,3142-clwa-2209,2018-02-11,2018-04-30,03:00:00,05:04:00
17755,177,analysis,3142-clwa-2231,2018-03-22,2018-04-10,16:00:00,16:48:00
114,177,analysis,3146-clwa-6122,2018-03-22,2018-04-05,07:00:00,10:20:00
25573,177,analysis,3144-clwa-4209,2018-03-12,2018-03-31,07:30:00,10:42:00
8805,177,analysis,3142-clwa-2051,2018-02-03,2018-04-14,20:30:00,21:26:00
16592,177,analysis,3142-clwa-2219,2018-03-28,2018-04-17,08:00:00,11:31:00
9537,177,analysis,3142-clwa-2231,2018-02-10,2018-03-14,12:30:00,15:21:00
7112,177,analysis,3142-clwa-2219,2018-04-07,2018-04-10,08:00:00,09:22:00
31432,177,analysis,3146-clwa-6131,2018-04-01,2018-04-26,14:30:00,18:11:00
300,177,analysis,3142-clwa-2219,2018-03-05,2018-03-09,05:30:00,08:04:00
7359,177,analysis,3142-clwa-2065,2018-02-06,2018-04-12,13:30:00,16:18:00
21469,177,analysis,3142-clwa-2019,2018-03-18,2018-04-17,05:00:00,05:44:00
7326,177,analysis,3144-clwa-4231,2018-02-22,2018-03-08,20:00:00,22:24:00
34755,177,analysis,3142-clwa-2209,2018-02-05,2018-04-27,10:00:00,10:38:00
673,177,analysis,3142-clwa-2019,2018-04-11,2018-04-16,05:30:00,06:55:00
12174,177,analysis,3142-clwa-2219,2018-04-02,2018-04-23,13:30:00,17:40:00
6123,177,analysis,3146-clwa-6011,2018-02-20,2018-03-16,13:30:00,14:34:00
3233,177,analysis,3143-clwa-3051,2018-02-03,2018-04-24,13:00:00,13:59:00
19396,177,analysis,3142-clwa-2231,2018-04-11,2018-04-27,18:00:00,18:03:00
8412,177,analysis,3142-clwa-2209,2018-04-15,2018-04-24,01:30:00,05:40:00
7579,177,analysis,3142-clwa-2019,2018-04-17,2018-04-28,03:30:00,08:19:00
6419,177,analysis,3142-clwa-2019,2018-03-22,2018-04-20,06:00:00,06:04:00
8511,177,analysis,3142-clwa-2231,2018-04-15,2018-04-24,16:00:00,17:30:00
5752,177,analysis,3142-clwa-2231,2018-02-23,2018-03-22,02:30:00,06:47:00
12153,177,analysis,3144-clwa-4065,2018-04-11,2018-04-22,14:30:00,17:33:00
4610,177,analysis,3142-clwa-2051,2018-02-24,2018-04-17,00:00:00,00:41:00
9761,177,analysis,3142-clwa-2219,2018-02-14,2018-04-20,02:30:00,02:49:00
23148,177,analysis,3144-clwa-4019,2018-04-19,2018-04-30,11:30:00,15:24:00
11052,177,analysis,3142-clwa-2065,2018-04-06,2018-04-09,03:30:00,06:20:00
9508,177,analysis,3142-clwa-2059,2018-02-23,2018-03-20,21:30:00,00:26:00
7274,177,analysis,3146-clwa-6049,2018-02-16,2018-04-04,04:30:00,08:03:00
23136,177,analysis,3142-clwa-2231,2018-03-10,2018-04-15,08:00:00,11:22:00
7457,177,analysis,3143-clwa-3051,2018-04-22,2018-04-28,15:30:00,17:55:00
24413,177,analysis,3142-clwa-2059,2018-02-12,2018-03-05,07:30:00,09:30:00
5009,177,analysis,3146-clwa-6217,2018-03-04,2018-04-16,23:00:00,00:14:00
32568,177,analysis,3144-clwa-4065,2018-03-16,2018-04-13,20:30:00,23:12:00
11332,177,analysis,3142-clwa-2051,2018-02-25,2018-04-11,10:00:00,11:31:00
7308,177,analysis,3142-clwa-2051,2018-04-20,2018-04-20,12:30:00,16:13:00
18160,177,analysis,3142-clwa-2209,2018-03-03,2018-04-27,23:00:00,23:00:00
30301,177,analysis,3142-clwa-2065,2018-03-30,2018-04-17,14:00:00,17:37:00
30136,177,analysis,3142-clwa-2219,2018-02-16,2018-02-17,18:00:00,20:19:00
5520,177,analysis,3146-clwa-6217,2018-02-10,2018-03-14,10:30:00,11:34:00
5850,177,analysis,3145-clwa-5065,2018-03-04,2018-03-08,06:00:00,08:20:00
32591,177,analysis,3143-clwa-3099,2018-04-28,2018-04-30,08:30:00,09:01:00
4950,177,analysis,3142-clwa-2019,2018-04-15,2018-04-26,15:00:00,15:42:00
9988,177,analysis,3146-clwa-6011,2018-04-15,2018-04-24,20:30:00,01:03:00
13435,177,analysis,3142-clwa-2065,2018-02-26,2018-04-15,10:00:00,13:28:00
10357,177,analysis,3142-clwa-2099,2018-02-18,2018-04-09,17:00:00,18:33:00
32054,177,analysis,3146-clwa-6049,2018-04-16,2018-04-24,16:00:00,17:26:00
31238,177,analysis,3142-clwa-2231,2018-02-06,2018-03-09,01:00:00,03:37:00
24497,177,analysis,3142-clwa-2219,2018-04-11,2018-04-20,09:00:00,11:26:00
30906,177,analysis,3142-clwa-2051,2018-04-25,2018-04-25,10:30:00,14:41:00
18935,177,analysis,3142-clwa-2099,2018-02-25,2018-02-28,04:30:00,05:47:00
32898,177,analysis,3144-clwa-4051,2018-03-02,2018-04-15,17:00:00,21:23:00
26485,177,analysis,3142-clwa-2209,2018-02-04,2018-02-12,08:30:00,12:40:00
19762,177,analysis,3142-clwa-2059,2018-03-31,2018-04-21,20:00:00,00:42:00
33862,177,analysis,3142-clwa-2099,2018-02-02,2018-03-22,18:00:00,21:38:00
23353,177,analysis,3142-clwa-2099,2018-04-27,2018-04-27,05:00:00,05:16:00
13690,177,analysis,3145-clwa-5231,2018-03-09,2018-04-15,22:00:00,23:49:00
8418,177,analysis,3142-clwa-2209,2018-04-06,2018-04-17,23:30:00,01:36:00
13695,177,analysis,3142-clwa-2065,2018-03-01,2018-03-14,14:00:00,16:33:00
11044,177,analysis,3142-clwa-2231,2018-03-12,2018-04-18,05:30:00,06:08:00
25316,177,analysis,3142-clwa-2051,2018-04-06,2018-04-23,12:00:00,15:42:00
9988,177,analysis,3146-clwa-6011,2018-04-03,2018-04-12,02:00:00,03:22:00
23004,177,analysis,3146-clwa-6049,2018-04-01,2018-04-08,05:00:00,09:39:00
16608,177,analysis,3146-clwa-6217,2018-03-18,2018-04-03,16:00:00,16:01:00
13855,177,analysis,3142-clwa-2059,2018-02-15,2018-03-18,16:00:00,17:38:00
17172,177,analysis,3142-clwa-2209,2018-04-17,2018-04-18,16:30:00,21:01:00
15646,177,analysis,3143-clwa-3051,2018-03-16,2018-04-21,05:00:00,08:50:00
26580,177,analysis,3143-clwa-3059,2018-03-23,2018-04-06,06:00:00,09:56:00
26884,177,analysis,3142-clwa-2065,2018-02-26,2018-03-15,20:30:00,01:08:00
17260,177,analysis,3145-clwa-5231,2018-03-21,2018-04-16,01:00:00,04:52:00
13525,177,analysis,3145-clwa-5209,2018-02-28,2018-04-25,13:00:00,14:07:00
29615,177,analysis,3142-clwa-2065,2018-04-06,2018-04-12,14:30:00,14:51:00
33764,177,analysis,3144-clwa-4051,2018-02-16,2018-03-08,03:30:00,03:49:00
28686,177,analysis,3142-clwa-2051,2018-03-02,2018-04-11,23:30:00,03:05:00
1220,177,analysis,3142-clwa-2019,2018-03-28,2018-04-24,02:30:00,07:14:00
22829,177,analysis,3142-clwa-2051,2018-04-27,2018-04-28,12:00:00,12:52:00
23213,177,analysis,3142-clwa-2019,2018-03-12,2018-04-02,13:30:00,13:46:00
27717,177,analysis,3142-clwa-2051,2018-03-22,2018-04-06,23:30:00,23:54:00
13434,177,analysis,3142-clwa-2219,2018-03-20,2018-03-21,04:00:00,06:03:00
2922,177,analysis,3144-clwa-4019,2018-04-06,2018-04-30,03:00:00,07:23:00
23041,177,analysis,3142-clwa-2219,2018-02-02,2018-03-31,09:00:00,13:12:00
34724,177,analysis,3142-clwa-2099,2018-04-15,2018-04-16,12:00:00,15:15:00
23860,177,analysis,3143-clwa-3051,2018-02-15,2018-03-08,12:30:00,13:31:00
36342,177,analysis,3142-clwa-2039,2018-02-21,2018-04-27,12:00:00,13:16:00
20133,177,analysis,3142-clwa-2019,2018-02-16,2018-04-01,09:00:00,10:35:00
12153,177,analysis,3144-clwa-4065,2018-04-11,2018-04-23,12:30:00,15:26:00
6497,177,analysis,3142-clwa-2019,2018-03-30,2018-04-25,14:00:00,15:54:00
34835,177,analysis,3146-clwa-6011,2018-02-16,2018-03-09,06:00:00,06:15:00
32568,177,analysis,3144-clwa-4065,2018-04-09,2018-04-17,18:30:00,20:14:00
36043,177,analysis,3142-clwa-2051,2018-04-27,2018-04-30,05:30:00,09:52:00
29813,177,analysis,3146-clwa-6217,2018-04-05,2018-04-16,05:00:00,05:31:00
7771,177,analysis,3142-clwa-2219,2018-04-22,2018-04-25,01:30:00,04:40:00
3270,177,analysis,3142-clwa-2019,2018-03-22,2018-04-19,22:30:00,00:08:00
22090,177,analysis,3142-clwa-2231,2018-03-07,2018-04-17,14:00:00,18:59:00
27257,177,analysis,3144-clwa-4231,2018-04-10,2018-04-23,22:30:00,02:42:00
14411,177,analysis,3142-clwa-2209,2018-03-21,2018-04-23,05:00:00,05:13:00
32875,177,analysis,3142-clwa-2051,2018-04-05,2018-04-08,11:00:00,11:12:00
29007,177,analysis,3144-clwa-4065,2018-04-24,2018-04-25,08:30:00,12:14:00
12390,177,analysis,3142-clwa-2019,2018-02-22,2018-04-30,21:30:00,00:45:00
2921,177,analysis,3146-clwa-6011,2018-04-06,2018-04-13,14:30:00,15:46:00
34027,177,analysis,3142-clwa-2019,2018-03-19,2018-04-10,18:30:00,20:21:00
21465,177,analysis,3142-clwa-2099,2018-02-18,2018-04-07,10:30:00,10:38:00
34152,177,analysis,3142-clwa-2059,2018-02-04,2018-03-22,21:00:00,22:11:00
36423,177,analysis,3142-clwa-2219,2018-03-22,2018-04-07,18:30:00,19:00:00
786,177,analysis,3142-clwa-2231,2018-04-13,2018-04-30,23:00:00,01:41:00
15799,177,analysis,3142-clwa-2059,2018-04-10,2018-04-19,09:00:00,12:16:00
34424,177,analysis,3142-clwa-2019,2018-03-09,2018-03-29,22:00:00,23:54:00
23525,177,analysis,3142-clwa-2059,2018-04-07,2018-04-17,00:00:00,04:23:00
27135,177,analysis,3142-clwa-2019,2018-02-07,2018-04-09,03:30:00,06:47:00
2862,177,analysis,3142-clwa-2219,2018-03-06,2018-03-22,17:00:00,17:18:00
15795,177,analysis,3144-clwa-4059,2018-02-19,2018-03-02,07:30:00,07:42:00
35059,177,analysis,3145-clwa-5209,2018-03-28,2018-04-23,04:00:00,04:08:00
30258,177,analysis,3146-clwa-6122,2018-04-15,2018-04-23,10:30:00,10:38:00
18747,177,analysis,3146-clwa-6131,2018-03-08,2018-04-06,09:30:00,10:48:00
5698,177,analysis,3144-clwa-4231,2018-04-15,2018-04-27,18:00:00,18:52:00
19758,177,analysis,3143-clwa-3059,2018-03-11,2018-03-21,17:30:00,19:24:00
25373,177,analysis,3142-clwa-2209,2018-04-06,2018-04-15,00:00:00,03:52:00
10317,177,analysis,3142-clwa-2219,2018-04-02,2018-04-13,10:00:00,10:14:00
27176,177,analysis,3142-clwa-2019,2018-02-24,2018-03-30,00:30:00,04:26:00
29813,177,analysis,3146-clwa-6217,2018-03-02,2018-04-29,00:30:00,03:33:00
5747,177,analysis,3142-clwa-2059,2018-03-10,2018-04-14,04:00:00,06:05:00
21428,177,analysis,3142-clwa-2065,2018-02-23,2018-02-28,05:30:00,09:27:00
14618,177,analysis,3142-clwa-2231,2018-03-31,2018-04-12,05:30:00,06:19:00
33696,177,analysis,3142-clwa-2059,2018-04-04,2018-04-26,14:00:00,16:56:00
8024,177,analysis,3142-clwa-2051,2018-04-04,2018-04-19,16:00:00,18:03:00
15963,177,analysis,3142-clwa-2039,2018-04-21,2018-04-26,19:00:00,23:43:00
23991,177,analysis,3144-clwa-4231,2018-02-22,2018-03-17,10:30:00,12:26:00
23172,177,analysis,3142-clwa-2231,2018-04-08,2018-04-16,10:30:00,13:33:00
16620,177,analysis,3143-clwa-3231,2018-03-03,2018-04-27,07:00:00,07:28:00
22148,177,analysis,3142-clwa-2051,2018-04-07,2018-04-26,01:30:00,04:49:00
23486,177,analysis,3146-clwa-6217,2018-02-08,2018-04-13,15:00:00,15:39:00
20630,177,analysis,3142-clwa-2231,2018-04-12,2018-04-21,10:30:00,14:37:00
7825,177,analysis,3142-clwa-2099,2018-03-08,2018-04-20,06:30:00,10:53:00
20732,177,analysis,3144-clwa-4059,2018-03-12,2018-04-16,02:00:00,06:54:00
4153,177,analysis,3142-clwa-2231,2018-04-19,2018-04-25,16:30:00,18:39:00
35777,177,analysis,3142-clwa-2231,2018-03-02,2018-03-17,07:30:00,07:58:00
34755,177,analysis,3142-clwa-2209,2018-04-28,2018-04-30,02:00:00,02:02:00
4731,177,analysis,3142-clwa-2059,2018-04-03,2018-04-05,10:00:00,10:15:00
29898,177,analysis,3142-clwa-2019,2018-04-09,2018-04-24,14:30:00,18:15:00
13434,177,analysis,3142-clwa-2219,2018-04-29,2018-04-30,08:00:00,10:10:00
11344,177,analysis,3144-clwa-4059,2018-04-12,2018-04-12,03:30:00,06:33:00
12777,177,analysis,3142-clwa-2019,2018-03-01,2018-04-02,21:30:00,22:25:00
27795,177,analysis,3144-clwa-4051,2018-02-04,2018-02-07,13:30:00,15:37:00
34825,177,analysis,3146-clwa-6029,2018-03-18,2018-03-24,01:30:00,02:33:00
20568,177,analysis,3142-clwa-2019,2018-04-02,2018-04-25,12:00:00,16:51:00
654,177,analysis,3142-clwa-2051,2018-03-07,2018-03-16,04:30:00,06:09:00
19743,177,analysis,3145-clwa-5209,2018-03-03,2018-04-26,07:30:00,07:38:00
20877,177,analysis,3142-clwa-2231,2018-03-07,2018-03-21,19:30:00,19:38:00
1609,177,analysis,3142-clwa-2219,2018-04-11,2018-04-19,16:30:00,21:05:00
8290,177,analysis,3142-clwa-2219,2018-04-22,2018-04-28,20:00:00,20:09:00
13615,177,analysis,3142-clwa-2231,2018-04-23,2018-04-25,01:30:00,02:35:00
13103,177,analysis,3142-clwa-2019,2018-02-21,2018-03-14,11:30:00,12:25:00
22554,177,analysis,3142-clwa-2219,2018-03-14,2018-04-21,09:00:00,13:50:00
34068,177,analysis,3142-clwa-2219,2018-02-24,2018-03-24,04:30:00,06:30:00
8008,177,analysis,3142-clwa-2209,2018-03-04,2018-04-10,14:00:00,15:08:00
23154,177,analysis,3142-clwa-2059,2018-04-17,2018-04-20,23:30:00,03:41:00
34839,177,analysis,3142-clwa-2219,2018-04-16,2018-04-24,20:00:00,00:28:00
35599,177,analysis,3142-clwa-2019,2018-03-31,2018-04-07,15:00:00,15:24:00
783,177,analysis,3142-clwa-2099,2018-04-19,2018-04-23,04:00:00,07:59:00
31866,177,analysis,3143-clwa-3059,2018-02-03,2018-03-05,11:30:00,13:03:00
7739,177,analysis,3146-clwa-6049,2018-03-21,2018-04-16,23:30:00,02:16:00
25322,177,analysis,3144-clwa-4099,2018-04-22,2018-04-24,23:30:00,04:24:00
27409,177,analysis,3146-clwa-6011,2018-02-05,2018-04-28,16:00:00,20:50:00
393,177,analysis,3142-clwa-2231,2018-03-10,2018-03-27,15:00:00,18:16:00
13885,177,analysis,3144-clwa-4099,2018-04-23,2018-04-28,08:30:00,11:06:00
5761,177,analysis,3142-clwa-2219,2018-02-01,2018-04-25,06:30:00,09:32:00
30482,177,analysis,3142-clwa-2219,2018-04-04,2018-04-08,17:00:00,18:52:00
7080,177,analysis,3142-clwa-2019,2018-03-25,2018-04-15,13:00:00,15:20:00
user_id,faculty_id,course_name,loceq,start_date,end_date,start_time,end_time
5810,177,analysis,3142-clwa-2051,2018-03-18,2018-04-06,10:00:00,13:25:00
18584,177,analysis,3144-clwa-4051,2018-03-24,2018-04-28,03:00:00,05:24:00
28837,177,analysis,3142-clwa-2019,2018-04-18,2018-04-27,13:00:00,16:18:00
16949,177,analysis,3142-clwa-2065,2018-03-23,2018-03-28,09:30:00,13:37:00
30984,177,analysis,3142-clwa-2099,2018-04-24,2018-04-28,00:00:00,02:56:00
33633,177,analysis,3142-clwa-2019,2018-03-08,2018-03-16,09:30:00,09:38:00
24258,177,analysis,3142-clwa-2219,2018-02-06,2018-03-03,08:30:00,08:35:00
35534,177,analysis,3145-clwa-5019,2018-03-23,2018-04-29,01:30:00,05:51:00
16346,177,analysis,3142-clwa-2219,2018-03-23,2018-04-19,13:30:00,18:00:00
7308,177,analysis,3142-clwa-2051,2018-03-03,2018-03-22,03:30:00,06:31:00
8791,177,analysis,3142-clwa-2209,2018-04-15,2018-04-25,02:00:00,06:11:00
9881,177,analysis,3142-clwa-2039,2018-02-23,2018-03-06,23:30:00,01:28:00
32037,177,analysis,3144-clwa-4231,2018-04-23,2018-04-23,07:30:00,09:39:00
22995,177,analysis,3144-clwa-4039,2018-03-30,2018-04-05,21:30:00,00:25:00
35811,177,analysis,3142-clwa-2231,2018-04-21,2018-04-27,19:00:00,21:30:00
8482,177,analysis,3142-clwa-2219,2018-02-20,2018-03-07,21:00:00,01:54:00
27909,177,analysis,3142-clwa-2051,2018-02-18,2018-03-01,01:00:00,01:34:00
14408,177,analysis,3142-clwa-2059,2018-04-22,2018-04-23,19:00:00,20:46:00
24754,177,analysis,3142-clwa-2231,2018-04-20,2018-04-24,13:30:00,13:39:00
24549,177,analysis,3142-clwa-2231,2018-04-26,2018-04-26,09:30:00,11:24:00
2613,177,analysis,3142-clwa-2231,2018-04-14,2018-04-25,16:30:00,21:01:00
9508,177,analysis,3142-clwa-2059,2018-02-26,2018-03-06,10:30:00,15:29:00
20997,177,analysis,3142-clwa-2019,2018-02-10,2018-04-01,20:30:00,21:45:00
28591,177,analysis,3142-clwa-2099,2018-04-25,2018-04-30,22:00:00,02:44:00
4717,177,analysis,3144-clwa-4051,2018-02-13,2018-04-26,06:30:00,07:08:00
29995,177,analysis,3144-clwa-4209,2018-02-04,2018-04-23,09:00:00,09:56:00
22261,177,analysis,3143-clwa-3231,2018-02-02,2018-04-30,19:30:00,20:56:00
1063,177,analysis,3145-clwa-5231,2018-02-27,2018-04-28,08:30:00,11:03:00
3672,177,analysis,3142-clwa-2051,2018-02-04,2018-02-23,07:30:00,07:47:00
18008,177,analysis,3142-clwa-2059,2018-03-07,2018-04-23,06:00:00,10:28:00
11532,177,analysis,3142-clwa-2039,2018-02-09,2018-03-19,22:30:00,03:28:00
5906,177,analysis,3143-clwa-3209,2018-03-18,2018-04-20,10:30:00,11:36:00
21260,177,analysis,3144-clwa-4099,2018-04-08,2018-04-22,00:00:00,04:56:00
25209,177,analysis,3145-clwa-5209,2018-02-08,2018-03-07,06:30:00,07:46:00
783,177,analysis,3142-clwa-2099,2018-02-19,2018-04-08,03:30:00,06:51:00
26495,177,analysis,3146-clwa-6029,2018-04-15,2018-04-21,03:30:00,05:46:00
26853,177,analysis,3142-clwa-2219,2018-03-07,2018-04-26,14:00:00,18:14:00
13052,177,analysis,3142-clwa-2051,2018-02-17,2018-03-15,14:00:00,17:57:00
21571,177,analysis,3146-clwa-6049,2018-03-23,2018-03-25,05:00:00,07:35:00
21131,177,analysis,3146-clwa-6217,2018-03-16,2018-04-06,12:00:00,15:52:00
35670,177,analysis,3142-clwa-2065,2018-03-11,2018-03-14,23:30:00,00:38:00
29426,177,analysis,3142-clwa-2099,2018-02-17,2018-03-09,00:30:00,05:23:00
3008,177,analysis,3142-clwa-2219,2018-04-22,2018-04-24,19:00:00,23:16:00
24879,177,analysis,3142-clwa-2059,2018-02-05,2018-03-02,08:30:00,12:40:00
28056,177,analysis,3142-clwa-2059,2018-02-21,2018-04-03,19:30:00,19:54:00
6321,177,analysis,3142-clwa-2099,2018-03-04,2018-04-27,03:00:00,06:09:00
21079,177,analysis,3142-clwa-2099,2018-03-25,2018-04-02,16:00:00,17:08:00
433,177,analysis,3145-clwa-5019,2018-03-22,2018-04-02,19:30:00,00:13:00
14341,177,analysis,3142-clwa-2219,2018-04-01,2018-04-27,07:00:00,11:55:00
24526,177,analysis,3142-clwa-2019,2018-04-18,2018-04-20,10:00:00,12:03:00
6598,177,analysis,3145-clwa-5059,2018-03-08,2018-03-08,13:00:00,14:38:00
18920,177,analysis,3142-clwa-2099,2018-03-11,2018-04-03,02:00:00,02:53:00
33359,177,analysis,3142-clwa-2209,2018-04-16,2018-04-19,17:00:00,21:46:00
5910,177,analysis,3143-clwa-3051,2018-03-26,2018-04-01,17:30:00,20:29:00
3192,177,analysis,3142-clwa-2231,2018-02-02,2018-02-15,01:00:00,01:06:00
13299,177,analysis,3142-clwa-2219,2018-04-07,2018-04-29,05:00:00,09:46:00
15730,177,analysis,3142-clwa-2231,2018-03-16,2018-04-08,14:00:00,15:22:00
28325,177,analysis,3142-clwa-2231,2018-03-17,2018-04-18,03:30:00,08:26:00
31562,177,analysis,3143-clwa-3231,2018-02-25,2018-04-03,17:30:00,18:15:00
13411,177,analysis,3142-clwa-2051,2018-02-06,2018-02-24,09:00:00,11:26:00
25605,177,analysis,3142-clwa-2065,2018-04-01,2018-04-02,23:30:00,00:53:00
33977,177,analysis,3142-clwa-2209,2018-02-18,2018-04-28,05:30:00,07:04:00
31683,177,analysis,3142-clwa-2219,2018-03-23,2018-04-27,18:00:00,21:51:00
210,177,analysis,3142-clwa-2051,2018-03-27,2018-04-21,00:00:00,01:38:00
29001,177,analysis,3145-clwa-5065,2018-04-29,2018-04-30,11:00:00,14:38:00
27539,177,analysis,3142-clwa-2219,2018-03-01,2018-04-17,04:30:00,07:16:00
29168,177,analysis,3142-clwa-2231,2018-04-18,2018-04-25,05:00:00,06:27:00
23814,177,analysis,3146-clwa-6217,2018-04-19,2018-04-26,14:00:00,14:58:00
27560,177,analysis,3142-clwa-2219,2018-03-12,2018-03-22,01:00:00,01:51:00
35013,177,analysis,3142-clwa-2219,2018-03-12,2018-03-26,01:00:00,02:49:00
34037,177,analysis,3142-clwa-2051,2018-03-23,2018-04-24,10:30:00,14:51:00
23117,177,analysis,3142-clwa-2231,2018-04-26,2018-04-29,12:00:00,13:07:00
20422,177,analysis,3142-clwa-2019,2018-04-22,2018-04-25,03:30:00,06:53:00
10322,177,analysis,3142-clwa-2019,2018-02-20,2018-03-08,00:30:00,01:57:00
17803,177,analysis,3142-clwa-2099,2018-04-05,2018-04-18,23:30:00,03:07:00
29279,177,analysis,3142-clwa-2019,2018-04-27,2018-04-30,20:00:00,21:40:00
13885,177,analysis,3144-clwa-4099,2018-03-12,2018-04-19,16:30:00,20:18:00
3765,177,analysis,3142-clwa-2231,2018-03-10,2018-04-03,18:00:00,21:06:00
36408,177,analysis,3142-clwa-2019,2018-03-27,2018-04-25,15:30:00,16:12:00
16949,177,analysis,3142-clwa-2065,2018-03-03,2018-04-27,01:00:00,05:17:00
1235,177,analysis,3143-clwa-3219,2018-04-09,2018-04-24,21:30:00,22:09:00
12447,177,analysis,3146-clwa-6049,2018-04-26,2018-04-30,09:00:00,09:06:00
20871,177,analysis,3142-clwa-2219,2018-04-18,2018-04-30,06:00:00,10:31:00
21191,177,analysis,3143-clwa-3099,2018-02-18,2018-03-11,10:30:00,11:38:00
34876,177,analysis,3142-clwa-2099,2018-04-19,2018-04-19,03:30:00,06:05:00
26543,177,analysis,3142-clwa-2219,2018-03-14,2018-04-07,14:30:00,17:21:00
27763,177,analysis,3142-clwa-2051,2018-04-08,2018-04-15,11:00:00,12:07:00
17677,177,analysis,3142-clwa-2219,2018-03-30,2018-04-22,07:30:00,12:29:00
21296,177,analysis,3146-clwa-6029,2018-03-19,2018-04-21,17:30:00,19:08:00
31006,177,analysis,3144-clwa-4099,2018-04-12,2018-04-22,23:00:00,01:43:00
23439,177,analysis,3146-clwa-6122,2018-03-16,2018-04-04,06:00:00,06:09:00
2063,177,analysis,3143-clwa-3219,2018-04-03,2018-04-05,17:00:00,17:34:00
26039,177,analysis,3142-clwa-2019,2018-03-25,2018-04-15,05:30:00,05:50:00
15853,177,analysis,3142-clwa-2019,2018-03-09,2018-04-13,17:00:00,17:02:00
28392,177,analysis,3142-clwa-2209,2018-02-12,2018-03-16,08:30:00,11:42:00
21847,177,analysis,3146-clwa-6131,2018-04-06,2018-04-23,00:00:00,00:04:00
20562,177,analysis,3145-clwa-5209,2018-02-04,2018-02-14,06:30:00,11:04:00
33448,177,analysis,3142-clwa-2051,2018-03-17,2018-04-09,08:30:00,09:43:00
18764,177,analysis,3142-clwa-2099,2018-04-19,2018-04-19,23:00:00,03:57:00
22867,177,analysis,3144-clwa-4099,2018-03-04,2018-04-02,16:00:00,17:58:00
12472,177,analysis,3142-clwa-2051,2018-03-15,2018-03-21,12:30:00,13:24:00
21778,177,analysis,3142-clwa-2019,2018-04-04,2018-04-06,22:30:00,01:59:00
15222,177,analysis,3142-clwa-2051,2018-04-25,2018-04-27,17:30:00,17:40:00
14710,177,analysis,3144-clwa-4231,2018-04-13,2018-04-23,03:00:00,05:17:00
23073,177,analysis,3142-clwa-2219,2018-02-05,2018-04-02,06:30:00,08:32:00
2498,177,analysis,3142-clwa-2231,2018-04-01,2018-04-26,12:00:00,14:48:00
12967,177,analysis,3142-clwa-2019,2018-03-24,2018-03-28,05:30:00,09:32:00
11827,177,analysis,3142-clwa-2065,2018-04-24,2018-04-29,02:30:00,04:22:00
17624,177,analysis,3146-clwa-6049,2018-03-21,2018-04-22,05:00:00,09:37:00
12686,177,analysis,3142-clwa-2039,2018-04-16,2018-04-24,01:00:00,02:53:00
2055,177,analysis,3142-clwa-2051,2018-04-18,2018-04-19,14:30:00,17:34:00
35994,177,analysis,3146-clwa-6011,2018-03-24,2018-04-02,06:00:00,07:23:00
30327,177,analysis,3142-clwa-2231,2018-04-14,2018-04-24,07:30:00,11:19:00
14897,177,analysis,3142-clwa-2099,2018-03-07,2018-03-10,19:00:00,23:55:00
5398,177,analysis,3142-clwa-2039,2018-04-17,2018-04-24,08:00:00,12:17:00
11406,177,analysis,3146-clwa-6217,2018-02-16,2018-03-24,14:00:00,17:47:00
23172,177,analysis,3142-clwa-2231,2018-02-13,2018-04-20,23:00:00,23:22:00
2026,177,analysis,3145-clwa-5019,2018-04-22,2018-04-30,04:00:00,04:15:00
23177,177,analysis,3142-clwa-2051,2018-03-21,2018-03-23,08:30:00,09:23:00
14547,177,analysis,3146-clwa-6049,2018-03-14,2018-04-17,18:30:00,21:21:00
31036,177,analysis,3142-clwa-2065,2018-03-12,2018-03-13,10:00:00,11:19:00
9863,177,analysis,3142-clwa-2019,2018-04-27,2018-04-30,15:30:00,18:40:00
8808,177,analysis,3142-clwa-2099,2018-02-18,2018-04-21,11:30:00,12:10:00
20790,177,analysis,3142-clwa-2065,2018-03-29,2018-04-22,06:00:00,08:19:00
1812,177,analysis,3142-clwa-2099,2018-03-07,2018-04-25,06:30:00,08:38:00
22609,177,analysis,3142-clwa-2209,2018-04-01,2018-04-05,08:30:00,09:47:00
3949,177,analysis,3142-clwa-2019,2018-04-30,2018-04-30,01:30:00,05:48:00
3949,177,analysis,3142-clwa-2019,2018-02-14,2018-04-20,00:00:00,00:32:00
17708,177,analysis,3144-clwa-4051,2018-02-23,2018-04-18,06:30:00,11:18:00
23853,177,analysis,3143-clwa-3065,2018-03-04,2018-04-29,14:00:00,15:10:00
16742,177,analysis,3142-clwa-2059,2018-02-14,2018-03-28,10:30:00,14:41:00
